,,combination163,combination163,combination163,combination163,combination199,combination199,combination199,combination199,combination198,combination198,combination198,combination198,combination23,combination23,combination23,combination23,combination22,combination22,combination22,combination22,combination59,combination59,combination59,combination59,combination95,combination95,combination95,combination95,combination146,combination146,combination146,combination146,combination164,combination164,combination164,combination164,combination162,combination162,combination162,combination162,combination145,combination145,combination145,combination145,combination182,combination182,combination182,combination182,combination144,combination144,combination144,combination144,combination180,combination180,combination180,combination180,combination181,combination181,combination181,combination181,combination5,combination5,combination5,combination5,combination41,combination41,combination41,combination41,combination21,combination21,combination21,combination21,combination110,combination110,combination110,combination110,combination128,combination128,combination128,combination128
F15,Times5,0.004684578067426888,0.005358492674399325,0.001175985671537318,0.0005438234165763822,0.009163479864415146,0.002063804591510889,0.002667931042205284,0.0003104714367843929,0.006051197523990557,0.001102520182497103,0.0004640192565357351,0.000660585983912172,0.0005741421808175617,0.0007526704944628322,0.000626883932305081,0.0007874263402898259,0.0008277045834822663,0.000933523833472663,0.001844272649498156,0.0005874233826064493,0.005833216558318123,0.002257279324390373,0.01492309588841503,0.00079836898902298,0.006802186750467952,0.0007446447559798571,0.000573872295547254,0.007748496183855261,0.004030993340477247,0.001606037849876062,0.0005034270173997799,0.0005524499368943357,0.002965727211735522,0.00354145413503059,0.0006421378795557162,0.000311610240575653,0.003828522451575733,0.0003912438474126768,0.002338552069525665,0.0003815657710167921,0.0009353175887527619,0.0009889854197489742,0.02421318451320964,0.0003130482940321856,0.001200155039039973,0.0005704261043553423,0.001064601501492847,0.0003079700954086684,0.01321521734509747,0.0006448503451836456,0.004958857221315841,0.02036334021259732,0.007808507108478607,0.004441894360966392,0.0004583948267922435,0.0003208931987011957,0.0007121962231396882,0.0007345036857693777,0.01436713866507742,0.0003082063632508046,0.02437126848878959,0.0204971212722817,0.00257101997524044,0.001799708430324004,0.00610826580038255,0.01608340519964859,0.005863290072240637,0.0007281202990064757,0.01274974665159296,0.001805465200243487,0.001765559634218826,0.000782484857492571,0.0009290832676979102,0.05835607001247622,0.003789980029427265,0.001359542124540651,0.001133870103748832,0.0007064056627928217,0.0008170715151102556,0.0004203155490980707
F15,Times6,0.0008236382834518937,0.004289240571244822,0.0009308859480795832,0.001344424172875823,0.002183998500494885,0.0008815601932484632,0.001497554537930218,0.0004946696703465671,0.02880196412632122,0.003850688121028241,0.0005763689937124555,0.02036399839563414,0.03352803585364851,0.02362681714437171,0.003152451706731631,0.002066562879529448,0.0008761200369790348,0.003571883490128668,0.01236211121008346,0.0006605781342641047,0.006430491681512445,0.001446067760237448,0.02088678972096825,0.0005276552736694826,0.002610184409838383,0.0008194630202012894,0.001719818131600745,0.0009307678801321434,0.06808658340724488,0.01091022529001743,0.02816520047777136,0.0003122743580122021,0.1017250638418507,0.0009171666071072006,0.0262609432287008,0.0203633456954714,0.001978360556132468,0.001164043580354472,0.0008737411787356728,0.0003088795799947631,0.004887358943019315,0.0004747627532548448,0.01431443890159781,0.02036334022361568,0.007531816868661989,0.0007492355755807831,0.0006420671372423188,0.02036334016539868,0.01855367147949008,0.01260158669537894,0.01548360250896687,0.0003127448114463376,0.001269197893883316,0.0008391109676933193,0.01597104708656689,0.001343393495610212,0.01534451237610983,0.06047044940724541,0.0008228605659535495,0.0003092917244901143,0.008018499997211838,0.0008152649781539515,0.02694722671217211,0.001859135561067616,0.003118232395628904,0.0007562682758181545,0.02540468103894553,0.002369225605669377,0.02613408825873943,0.02091246194022476,0.01399630244983265,0.0005484019009553628,0.00775474150385584,0.0008877383753075207,0.003396727584595385,0.0004636579488508727,0.002289128474381069,0.05605945104774836,0.0007049016667052539,0.001604991161508692
F15,Times7,0.003463864752372346,0.0009539735193365638,0.002848625474603568,0.000470816067278351,0.003515523423151326,0.01034903255193055,0.01476637210459604,0.000308382465954369,0.02195825980623193,0.0006722547161699817,0.0005073020215910748,0.002744682098330667,0.0008962717500015242,0.002995358347875794,0.001001727962849758,0.001301973486302991,0.003417224473029595,0.002542853497438492,0.000504114995837472,0.001411022138296991,0.02604022764294067,0.001084157071428758,0.002272919314565431,0.0006288007345751893,0.01169996726150904,0.001181760447980421,0.00516348484722916,0.0007930624969156491,0.003656528553762755,0.001556806856485906,0.02493069594206419,0.02036357168600496,0.006695683633460808,0.0004381883315303323,0.07279561328186022,0.0003104377934410331,0.003331642013726752,0.002353212061211661,0.02203075077445813,0.001223292569059557,0.01600408626980702,0.001934278885477396,0.0005578862916738466,0.0003435474983592846,0.001621970662144209,0.0005825610733186457,0.001406675572136878,0.0003086524254730865,0.003789941978899357,0.003794930023960291,0.0263317671830233,0.0004091882079209266,0.009614425678498397,0.02990028074925495,0.0008221876283280852,0.01019982538868471,0.0008197496875508463,0.0105221892068038,0.002448193480765114,0.001596288598329407,0.00907036662671414,0.00184148719904647,0.002154640600362294,0.0009453751071521846,0.002594934799550302,0.004074465395625762,0.02484524394927439,0.004115388315352684,0.001599530889233715,0.02182010901960269,0.008074193757263811,0.001117687793987818,0.00200914485491056,0.002774059234179395,0.0004825094442534883,0.0003103320481773393,0.0005887178295569004,0.0005219871195056258,0.0006745975012624843,0.0003815030514450823
F15,Times8,0.004699405142547111,0.001380645673850417,0.001169785952033147,0.0003557011298702473,0.001234159604305895,0.001685129695734163,0.0003669303904408283,0.02036343158368651,0.001265432703086728,0.0009025324348414395,0.001514240423424588,0.0004716343078053989,0.001137445252646294,0.001939769967637225,0.002323158296591549,0.0005937051280993353,0.004606770358153629,0.00266516215618674,0.024615354211768,0.0128324422859079,0.0006842002418856026,0.002395969566281089,0.006932188670818365,0.001473206453028692,0.003424599669731227,0.0004255769464928241,0.001251092864916489,0.0007691206523598578,0.002500907205663807,0.0004048493083727933,0.0005742261521640632,0.0003621502229622343,0.003323460095972484,0.03919433204887667,0.002071970525526377,0.001617763594117195,0.0005256744039834328,0.02990450542978844,0.001992202724384591,0.0004359596288762977,0.03656466496945304,0.0005789925826685284,0.02499946234034439,0.0003185551433645724,0.03253343884109621,0.02099625336422053,0.01375847797185276,0.0003416719342156732,0.003649821887319324,0.004606893694239572,0.001843310034262297,0.001362270863326091,0.03561345574930649,0.0006989985146793594,0.0005100136503408535,0.001334331641649275,0.06011632610125493,0.001100208574524888,0.0225433378809264,0.001223197599163496,0.007742899845219932,0.001296806610841779,0.003673072025178826,0.001715157102942275,0.001888350496900322,0.02052496512119951,0.001479936697468383,0.001699318275450582,0.03227799407935832,0.001437748588450602,0.02102683301618485,0.000714816288950685,0.002909566559135138,0.002752844231803319,0.005954859394232188,0.0005775865189302586,0.001681864137693966,0.0130538886645126,0.001344095790856855,0.0005360602617111932
F15,Times9,0.01308847679572642,0.003359331205289309,0.01318653658145411,0.001678909535026012,0.0078378536596644,0.0009206203833745692,0.002837895109142115,0.02036334111427067,0.006683505617940583,0.0009745895465033889,0.002356560937106833,0.001746241506312559,0.001352210872852107,0.001480416678838628,0.02275777324912445,0.001330762453533807,0.01912082979823653,0.002918807130060858,0.001981918388987766,0.0005347327797925942,0.004082992260577181,0.02697936693861326,0.021359774041149,0.0008009823855629976,0.001000112439848018,0.001469121785860771,0.002471164916657981,0.0004116771983578718,0.01314776180993793,0.06241888212236657,0.001299426540254097,0.00859663892103997,0.003624599231559821,0.000708846434469808,0.01741283289676663,0.0003900892962809954,0.005569704840728755,0.0003446889091742836,0.00799360598565543,0.0004652063602567874,0.002319622179932924,0.07510311305464984,0.006950415651859915,0.0003311481385941083,0.03587912774214811,0.002510436376731205,0.001345307490429567,0.001290169486369242,0.009878662302143015,0.001381967679910423,0.0005137821278890632,0.02036364838222258,0.0006676741796139237,0.007846823290830062,0.002072825786985942,0.0003316213346864301,0.04486282478447703,0.001927637957131695,0.02836875774473566,0.0003095565969466122,0.01798801240362437,0.00959334938290251,0.005518293340057545,0.001182544098522399,0.0007048825269241221,0.02627055132693085,0.002171851358300459,0.001430047137653558,0.00194299844460892,0.001512004899120131,0.003920814154130105,0.0004467052774795712,0.001427629043465087,0.009624539785521384,0.002708878523870418,0.0005960664610093067,0.003827827132810673,0.000532285613689458,0.001175514498045752,0.02036584706619569
F16,Times1,-1.031577901658613,-1.031627190934796,-1.031625623204393,-1.031605707557309,-1.031605447714278,-1.031612709462171,-1.031619587948414,-1.031612186830392,-1.03159470854141,-1.031607371766038,-1.031607182357675,-1.031613651338131,-1.031625428148766,-1.031606347731604,-1.031603329609586,-1.03160712658559,-1.031620451208924,-1.031609251158425,-1.031605506223769,-1.031627699286576,-1.03161531057548,-1.031610875358699,-1.031600954867405,-1.031608695353463,-1.031603848109369,-1.031624510743759,-1.0316085493583,-1.03162326628563,-1.03155880177303,-1.031601261269524,-1.031603750501077,-1.031625676575064,-1.031618322893216,-1.031600134008665,-1.031622298402108,-1.03162836665691,-1.031539411445865,-1.031625644397061,-1.031621275610277,-1.031617105135233,-1.031620916834384,-1.031619316668108,-1.03162508961076,-1.031622510694368,-1.031622012879201,-1.031612271334244,-1.031614157114741,-1.03162514360172,-1.031603662640578,-1.031612617575602,-1.031620704808626,-1.031608368361772,-1.031625954859509,-1.031599842439458,-1.031621754652703,-1.031620447548203,-1.031616608456536,-1.031613718832003,-1.031618027070784,-1.031626499756603,-1.031610652397508,-1.031618334285795,-1.031613514385088,-1.031624409775841,-1.031607758469409,-1.031628348290517,-1.031613478798029,-1.03160016645384,-1.031536118112449,-1.03162369675665,-1.031604968547459,-1.031602633995181,-1.031604124347133,-1.031599777918389,-1.031601302815861,-1.031626905147281,-1.031626819610706,-1.03161970038787,-1.031626758272989,-1.031624593063459
F16,Times10,-1.031610043163843,-1.031622515408805,-1.031623066182173,-1.031627262581898,-1.03150827011199,-1.031618402538663,-1.031620781860628,-1.031613864473341,-1.031586410904564,-1.031610368854012,-1.031609982308783,-1.031603359285277,-1.031617799449916,-1.031603664271036,-1.031628050563568,-1.03161064273859,-1.031362004536657,-1.031613691433846,-1.031603788522504,-1.031601307406258,-1.031611783314898,-1.031624643041374,-1.031619088593229,-1.031627080907427,-1.031604894190305,-1.031622885473841,-1.031600739388825,-1.031607469940387,-1.031618678937484,-1.031605283898828,-1.031608207633008,-1.031624758051128,-1.031602481898379,-1.031613568113906,-1.031601246481873,-1.031625340375688,-1.031095533753268,-1.031628017719879,-1.031625726411438,-1.031608630826433,-1.031610206385148,-1.031607802248824,-1.031610946299778,-1.031621511496131,-1.031601865312997,-1.031613703539685,-1.031611661856561,-1.031611550180052,-1.031613786170463,-1.031618113841828,-1.031628435556883,-1.031614354409395,-1.031601843616167,-1.031601214284676,-1.031622915578611,-1.031610427527611,-1.031551785440403,-1.031612744573619,-1.0316101249929,-1.031618304238988,-1.031609789039659,-1.031608039028354,-1.03151975638601,-1.031621679265919,-1.031614278012079,-1.031581638583408,-1.031611472146403,-1.0316271377689,-1.031282968925102,-1.031604259026103,-1.031605963718898,-1.031599783592044,-1.031600090719083,-1.031616454162618,-1.031628270407039,-1.031620868742935,-1.031626169572382,-1.031613129417699,-1.031607188713511,-1.031622071466118
F16,Times2,-1.0316156624492,-1.031600256294522,-1.031604032986808,-1.031607803208268,-1.031497181101964,-1.031617133745235,-1.031624513377681,-1.031608627564553,-1.031603371894848,-1.031621539868316,-1.031626069403889,-1.031600480987295,-1.031505004828481,-1.0316235932883,-1.031599521285441,-1.031609771095477,-1.031581332650293,-1.031624120276201,-1.03161990295712,-1.031616093132929,-1.03161574461474,-1.031612277774687,-1.031621605908856,-1.031619257867454,-1.031605372965665,-1.031600541666529,-1.031605960782546,-1.031621978631926,-1.031622619144309,-1.031600239734847,-1.031608549518817,-1.031607932834464,-1.031613594945145,-1.031625670390608,-1.031621155973879,-1.031602485115732,-1.030266750104328,-1.031610133833863,-1.031621211577239,-1.03160046797364,-1.031603985122616,-1.031604540418293,-1.031601855692515,-1.031613339979725,-1.031544305815961,-1.031605432146091,-1.031624409631113,-1.031602991869279,-1.031604614142755,-1.031625191121599,-1.031617487480663,-1.031602190781143,-1.031597710131974,-1.031607627766025,-1.031605064766938,-1.031619889633055,-1.031598545772849,-1.031609937183208,-1.03161807089826,-1.031624495135197,-1.031611972979436,-1.031517921456692,-1.031604893067029,-1.031606136918099,-1.031618963533033,-1.031602247182526,-1.0315799640573,-1.03161093344102,-1.031062690220632,-1.031623024403122,-1.031605304186263,-1.031619752587106,-1.031599973643743,-1.031620363391955,-1.031622152619256,-1.031607821717759,-1.031612701130647,-1.031625982682227,-1.031617704547994,-1.031606345663607
F16,Times3,-1.0316201900886,-1.031626041006606,-1.031621724016989,-1.031620581513345,-1.031611195859821,-1.031603916036744,-1.031620553456363,-1.031621917548522,-1.031422038147744,-1.031618792018351,-1.031603952288519,-1.03161992506608,-1.031604697748288,-1.031609726258666,-1.031615701107118,-1.031605404965355,-1.031625134905409,-1.031621889401021,-1.031611102053064,-1.031603168961809,-1.031608513184644,-1.031606150326295,-1.031620709646459,-1.031625961892531,-1.031584218508145,-1.031624445087389,-1.031601238376452,-1.031612075063842,-1.031610423364489,-1.031621587858024,-1.031606471735703,-1.031604953332147,-1.031606414924276,-1.031601724324884,-1.031627413418559,-1.031625650165957,-1.031517748553159,-1.031625956713408,-1.031601700302379,-1.031610706647537,-1.031609581488012,-1.03162759809523,-0.2154638243834952,-1.031612083957595,-1.031598277629211,-1.03162550745237,-1.03162040284452,-1.031603595820233,-1.031602200783299,-1.031608853218458,-1.03162211107945,-1.031622868411587,-1.031608417804934,-1.031603842314106,-1.031610749954556,-1.031604222480209,-1.031541541297937,-1.031619912111002,-1.031614150103938,-1.031613909916679,-1.031602778027544,-1.031603600980731,-1.031607962202012,-1.031609288025989,-1.031610550117662,-1.031354738887113,-1.031610481253877,-1.031620075736762,-1.031124266264849,-1.031608765493373,-1.031622638869163,-1.03160735628521,-1.031611095359443,-1.031603923484333,-1.031625144389003,-1.031613012963817,-1.03160307959115,-1.031608542872029,-1.031602555990599,-1.031626601287962
F16,Times4,-1.031601288521484,-1.031614670488785,-1.031606442006901,-1.031622228928619,-1.031369961724557,-1.031600753855598,-1.031618213050105,-1.031622505919765,-1.031363089640392,-1.031601237056038,-1.031619486969985,-1.031608776807542,-1.031621385095566,-1.031605745816864,-1.031612902409584,-1.03160163826859,-1.030475762750219,-1.031608666365939,-1.031612074305093,-1.031601359962717,-1.031622695073112,-1.031616339596555,-1.031617429880959,-1.031613285599025,-1.031603019616103,-1.031620330300592,-1.031625620679061,-1.03161389082473,-1.031604258095161,-1.031626910446241,-1.0315997863953,-1.031619925108128,-1.031606465049791,-1.031611193702366,-1.031608978368514,-1.031612696689422,-1.031324545536308,-1.031622146297435,-1.031604546792883,-1.031615001922775,-1.031600376845179,-1.031626126541273,-1.031625914334553,-1.031612684629301,-1.0316110598999,-1.031607020586179,-1.031613371286241,-1.031611507121822,-1.031613747508813,-1.031599846185495,-1.031606990394227,-1.031603064642834,-1.031619250363511,-1.031610645392331,-1.031612645855686,-1.031602886187657,-1.031620896418786,-1.031610404019542,-1.031615090951969,-1.03161785409961,-1.031619562260819,-1.031622665024689,-1.031607145253672,-1.031619049311695,-1.031623014730453,-1.031616573877552,-1.031607445203272,-1.031608826169203,-1.031623761200519,-1.031606705612375,-1.031619263238206,-1.031616432045495,-1.031605391770812,-1.031621442200141,-1.031609384572512,-1.031627427152843,-1.031624756100938,-1.031599556916561,-1.031620211516134,-1.031622424969511
