,,combination163,combination163,combination163,combination199,combination199,combination199,combination198,combination198,combination198,combination23,combination23,combination23,combination22,combination22,combination22,combination59,combination59,combination59,combination95,combination95,combination95,combination146,combination146,combination146,combination164,combination164,combination164,combination162,combination162,combination162,combination145,combination145,combination145,combination182,combination182,combination182,combination144,combination144,combination144,combination180,combination180,combination180,combination181,combination181,combination181,combination5,combination5,combination5,combination41,combination41,combination41,combination21,combination21,combination21,combination110,combination110,combination110,combination128,combination128,combination128
iterations,,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000,500,2000,5000
F21,Times3,-2.958322708311268,-2.682853956858244,-2.682858701801462,-10.04396048766899,-5.100682383545592,-10.15302463036802,-4.655223270716601,-10.15272924682432,-10.15278058942947,-3.091009605649129,-5.062305452894141,-5.013679026857568,-10.11609849479169,-10.14403181304893,-10.03208580992037,-10.03595999540155,-5.09812410581139,-10.15296255775397,-10.14750572665297,-10.13062408254338,-2.63028843087256,-10.15250706471408,-10.15310909573899,-2.630471311414399,-10.01025136055605,-2.63046144151668,-2.682860235456034,-4.268542018030058,-2.682856764598936,-2.916452889038246,-10.15295468088144,-10.15319299657075,-2.682856829958222,-5.099227486828047,-5.100770639168084,-10.15319532169026,-4.6718602179281,-10.15317353194837,-10.15205139111132,-10.15175507885822,-10.15305373644254,-10.15317691542053,-2.670445685233914,-2.68285866473569,-2.682848630313291,-9.224938857820698,-10.10028788845158,-2.681217344076416,-4.963901820921036,-2.623637044547454,-10.04303435121206,-4.929475925911369,-2.676077197371197,-10.01059649601723,-2.561853716292796,-2.630467836796587,-2.630470023120145,-2.639937538036881,-2.682851488215984,-2.630470547061162
F21,Times4,-10.10686249047865,-10.1531957090317,-5.055197500078114,-9.585711641965789,-10.15304938278366,-2.630470394289003,-2.878969577363669,-10.15294647557391,-2.682813920965388,-10.06808552413207,-2.682720399658089,-2.68093045936873,-10.03486992173841,-9.568435981684402,-10.06037548360123,-4.915334204848818,-2.681796120248499,-10.10550675892303,-4.13613627014019,-10.14430252194288,-5.100320610289144,-2.682790483682994,-10.15318514856917,-5.055166596594145,-3.235901237662231,-10.15318564666176,-2.630470490547333,-2.652470456754167,-2.682859682747536,-2.682847119837362,-5.108367680392052,-10.15317212213293,-2.682859133439507,-2.682469696897353,-2.682859139435333,-10.1531862279799,-2.679144812860146,-5.089362784297893,-2.682847510881057,-2.486916841634701,-5.055153524327419,-2.630464368262413,-9.955454808874963,-10.15319089584344,-10.15312030567998,-5.014392578827944,-2.68194881478667,-10.10958500417564,-4.915325918753226,-10.13936930556105,-2.682425604174157,-7.441849240908256,-2.681919738676223,-2.678009321774473,-2.550877529827365,-2.630462792054225,-5.100618867158478,-2.681451445833623,-2.682854724421277,-5.05503535335199
F21,Times5,-8.506770832598917,-10.1531844051108,-2.682860236069143,-9.733981465248355,-10.15315857517566,-10.15312410390441,-1.718645273226256,-2.630421445362296,-10.15170401242009,-4.603859109293835,-2.628547683171479,-10.11197652620264,-2.681721187274115,-2.62951367503486,-2.682742310280865,-9.293599790596,-10.15307279889216,-10.14734664941957,-10.1166599932148,-2.682127918445068,-10.15242670559591,-10.02584893122557,-5.055197585218418,-2.630471567085016,-2.622125038166672,-10.15319831101071,-10.15318384974915,-2.542847809973174,-10.15318860923817,-2.682859280575652,-2.916475032139113,-10.1531590332947,-2.682859766339539,-10.1326561908609,-10.15319497425903,-5.055194594834608,-10.14954541011694,-10.15297272761882,-10.15319942527991,-8.691507665032315,-10.15297769755599,-10.1530850617795,-10.12615742927661,-10.15310645495312,-2.682859291419966,-2.660923715571089,-2.671223880516987,-10.10014443889099,-9.856606731136942,-2.6825760912632,-2.63032595074221,-2.681208102491254,-2.682427128669177,-10.13951030129264,-2.499425803498192,-2.682859126101523,-10.15319400457013,-9.956773619419335,-10.1531650197413,-2.682859640264973
F21,Times6,-10.09210391014584,-4.958209106792651,-10.15317667006086,-2.660104618147952,-5.100661077051904,-2.630463743923057,-9.478991929072638,-2.630428921739985,-10.15291600400405,-2.648583181758342,-10.14025547653725,-5.044917988354206,-9.52342527254379,-2.67861071317854,-10.13513856186435,-2.676588077784519,-10.14805101277399,-10.14235621259978,-9.994131064215912,-2.682190341747136,-2.629502508817032,-2.490171315524067,-10.1531539567688,-2.630459315667112,-3.051433877360911,-10.15319688379444,-10.15319932782019,-2.549166314306269,-2.630468686054573,-10.15318338162815,-10.15069912868133,-2.682859901690771,-2.682860005658865,-4.22868541756746,-10.15317573469349,-5.055194094356228,-9.883185961762429,-2.682856142638834,-10.15319173515419,-2.114804556221959,-2.682848005666983,-5.054956212521128,-2.64101871463004,-2.630416445118132,-10.15317502586111,-5.023110969247563,-2.682094152809334,-2.67142390878313,-2.61475363881222,-5.05351322429066,-10.14544232567563,-2.187632012931025,-10.14160293231615,-10.13999306233821,-2.674253989562036,-2.644318744504353,-2.630471060152123,-2.681636765515961,-2.630468979311003,-2.682858736741838
F21,Times7,-2.682618677861072,-2.68285825733185,-2.63047061548296,-8.651095252699857,-10.15295722685764,-2.68284101158689,-2.54607299909015,-2.682804284872984,-10.15279640319028,-2.682269125285722,-2.620883892953985,-2.681938847039533,-2.679330307902927,-5.074082605469033,-5.093907833665269,-2.628784079001389,-2.628947768975842,-10.06310875873606,-2.625122696366188,-2.68075337496415,-5.049488406311901,-2.62991993402795,-10.15318622964014,-2.682859274504108,-4.822545361927609,-5.100243404096664,-5.055063473697915,-10.07810981112848,-7.732875474015891,-10.15315267219837,-1.702642076779657,-2.630470936694232,-10.15319148648402,-10.1491933298579,-10.15319770865501,-10.15319370274737,-10.13708685959007,-2.682859641179503,-5.033077511712889,-10.14456953738985,-10.15317298340433,-2.682847186632933,-10.07041946272957,-2.682859538916971,-10.15313062218686,-4.113789998647582,-2.682623761834452,-2.681810551944896,-9.341263416992684,-2.682610314530598,-2.680136164105423,-2.670159769654413,-2.680399064955555,-4.961603481727907,-2.679018156080209,-2.682852984738425,-5.055195864960783,-2.630222539044035,-5.054456444300548,-10.15312263863281
F21,Times8,-2.680360204061381,-10.15315558817226,-3.533984679722892,-3.402346978825292,-2.682854330975498,-2.630460737509353,-9.993350839798953,-10.15316836697859,-2.630379772331906,-10.1229379749876,-4.98210130930396,-2.682245298408842,-10.02871293306539,-10.01604093979961,-10.06227656252761,-2.476154270771958,-10.14804617009287,-2.62910961735864,-9.126427721193847,-10.15316869315903,-2.682615042537063,-2.682842162897586,-10.15319310898889,-2.682860266799079,-2.566336782188515,-2.68286025608561,-10.15319957991265,-2.642318862761161,-10.15316903537041,-10.15311740336456,-2.682754627735177,-10.15319286931337,-10.15319541595253,-9.001348066967557,-2.630464453146439,-2.682859630967611,-2.478158527374513,-10.15319700154923,-2.682860167600164,-10.1498218893286,-2.682845786559638,-10.15303212885256,-4.329048002390759,-2.682849114584421,-10.15314956021653,-2.196041814115665,-9.910070239702621,-2.629607963228495,-5.094432628674996,-10.1379803504126,-2.682506194563823,-9.375019307290376,-2.629296589098079,-2.67570039500464,-10.13812625599535,-10.15317917924355,-10.15319759739933,-1.988604976457753,-2.630470916983232,-4.589520466624128
F21,Times9,-4.580163756724887,-2.682851802925611,-2.682858157070217,-10.13689909558377,-10.15305296186298,-10.15311945468377,-2.540763713592484,-2.68280192324231,-10.15284517178321,-2.613068001480885,-2.681416462524674,-2.671446004673109,-4.857104524022732,-2.682854454537657,-2.630096080602511,-2.68230260860137,-10.15073508606899,-10.14721500564665,-4.741498457160003,-5.052962925821246,-2.682441170861567,-5.08597077159161,-10.15319832053374,-2.682857359255427,-10.1132068399186,-2.68286033614656,-10.15319726200115,-9.349130570113758,-2.682616929818587,-10.15319360669938,-10.1506397822583,-10.15319086256341,-10.1531930377496,-10.15201626161217,-2.68286034839144,-2.682859777999428,-2.677395198796151,-10.15315085021946,-10.14502825049486,-3.052233700845852,-2.682844398715794,-10.15316720284972,-10.08731490280865,-10.15319444401801,-2.630468724312766,-2.653654574508336,-2.682820405136535,-2.625690387819178,-2.679724046142726,-10.11815439656198,-2.682638220500152,-9.318216995032111,-10.10769008237043,-10.14604431324017,-2.68204229401909,-5.055196499623949,-10.15319268990873,-10.14861356524019,-2.682855856209638,-2.682860143905359
F22,Times1,-10.24607727404281,-10.40280332795447,-2.765895837858608,-10.29008469157841,-3.724277567330308,-10.40281388186693,-3.627372774097409,-10.40256013900902,-2.751906148104287,-2.751660886607451,-10.38566657323465,-2.751751252602728,-9.628488914836723,-10.35541827235207,-2.750616552596131,-4.509365350952984,-10.38760103211251,-5.085156064148733,-2.725702127082915,-10.40250179861408,-2.765859305564436,-5.098708232624375,-5.087664848836766,-10.40287972010288,-10.39864769632346,-10.40282107072733,-10.4028084653702,-2.709974170531459,-10.40281831988836,-10.40286234308949,-2.759627717183471,-10.4028270358497,-2.765895174386466,-5.021331378029573,-10.40283190798795,-2.751933401717319,-10.38460429263413,-2.765895389938252,-3.724299903411867,-2.765566891739386,-2.765882430202544,-10.40276281507171,-2.736820687549685,-3.724292168363503,-2.765896638544975,-10.31077000856596,-1.835969969772348,-10.36145824153043,-2.723660497533203,-10.40075966939137,-10.38646682405156,-8.476210525105621,-10.27599175721011,-10.25580693029134,-10.40189580610604,-10.40289551457007,-4.831789277695964,-1.376363874291316,-10.4028457745545,-5.12877974274627
F22,Times10,-3.720914905363237,-10.40287660056049,-10.40282303446975,-10.34351943825631,-3.72428780585639,-2.751931569922133,-9.825929978116898,-2.765873757353485,-10.40285732885532,-10.38026776251005,-3.722757349855674,-2.751321422305896,-10.31339741610704,-3.721458684551656,-2.765116912278891,-2.744892872367263,-2.751931200402471,-5.062215583910836,-10.40215895995866,-10.37346813048192,-10.38151828609049,-10.4024863974269,-2.751932625721502,-10.40281895969876,-2.368488730264921,-2.765897220838935,-10.40280935301666,-9.990866396083742,-10.40137520924769,-10.40285219871031,-10.34474702454013,-5.128815878536023,-10.40282198473002,-3.383217468157046,-10.40282160546095,-3.724299126775786,-3.5933669027199,-2.751930723674734,-2.765897179680277,-5.070381990856788,-2.765886858680125,-2.751915879906872,-9.49157129088036,-2.765585453006333,-2.765875050438482,-9.799898873643588,-10.40060463317663,-10.39148907719149,-4.669728229241272,-5.128435062644929,-5.114825609627618,-3.624211153649997,-2.756036383868152,-10.37126045692946,-3.051085585653829,-2.751932899181736,-5.128717419609002,-9.854781740347006,-10.40282632163466,-10.40284353672787
F22,Times2,-3.720076332085092,-10.40291344416504,-2.765881303834258,-2.732134631137578,-10.40285018484887,-10.40283097087607,-5.582014623365791,-10.40258375127606,-5.125225156537581,-2.765850324448507,-10.35752665258507,-10.37900487510615,-4.735764505192003,-10.37658949626148,-5.075813431223854,-2.743527220712617,-5.086717789391369,-10.39520931770069,-10.39509508584306,-10.40283492988258,-10.40241663320197,-5.03756559657734,-2.765897215615342,-10.40281992752413,-2.726459537767497,-10.40284549891889,-5.128715689750647,-2.455048963016338,-10.18400916395512,-3.724288332653246,-4.057818818827528,-10.40281922119674,-10.40284921377502,-2.534181500355154,-2.765896942203343,-2.765894454535631,-3.012077803146604,-2.751931340787968,-2.751928000285516,-5.429813517570855,-2.751924824600625,-10.40270306387042,-10.3677377961813,-10.40285911918452,-10.40285829573279,-9.807370488631111,-10.38416089378987,-3.689108413014111,-2.712645286044717,-2.765381572655357,-10.40047934066078,-9.904416536341822,-10.40210597428506,-2.735028218098056,-2.747254437837769,-2.765897254610762,-3.724297371836029,-2.728010507458483,-10.40280271975293,-10.40282521092891
F22,Times3,-2.75885901551818,-10.40281346806253,-2.751931425171573,-3.249916534677121,-10.40260503132643,-2.751923374930428,-5.953747426662173,-2.751914639495907,-10.40264665564871,-10.19000424603381,-2.751839351163485,-10.39987093272267,-6.89095508991312,-5.128403651866678,-10.3802052739949,-10.39876271360786,-2.765458018960103,-10.33764906995365,-2.731743581088333,-5.087117174585101,-10.39941805576815,-9.434490901128305,-2.751933229549274,-10.4028328368859,-2.76470512276737,-2.765897072232428,-10.40281120497691,-8.28694121065521,-10.4028207434065,-9.863343627804678,-10.38490281355498,-2.751924140481991,-10.40284676327028,-2.732614283096824,-10.40284539879456,-5.128802261931344,-8.842232757364304,-10.40283325345208,-2.751931623079827,-1.585953607830195,-10.40282084889819,-10.40196627142851,-2.764360273071924,-5.043752752892241,-10.40282937499099,-4.841098470857133,-10.32251177611547,-2.735600419258142,-2.753781213383309,-2.764712534896038,-2.751902596436154,-10.33855105702762,-10.39787905862433,-10.27695794739559,-2.74014285376436,-5.099482051164481,-3.72429690684266,-10.37417769343414,-10.40281529318657,-2.751930983952803
F22,Times4,-2.757952948229603,-10.40283717088287,-5.087655649183746,-2.748053554818763,-10.40281663560025,-3.724271259721032,-2.27882399295512,-5.08599637969041,-10.40105052308891,-3.910625910537977,-2.758930225936314,-3.717425877419268,-10.30161582545701,-10.15381144943775,-10.36803747165377,-10.3487609090585,-10.36161487312969,-3.724284491534719,-2.751445392419617,-5.081825813946901,-5.07782348870606,-2.732358766920541,-3.724299187135347,-2.751932950512745,-10.39597904840995,-2.751933447653381,-2.765897307426267,-9.057720080113864,-2.765872024453271,-10.40267406602009,-2.76565219715597,-10.40283234164217,-3.724298387081066,-10.40215851354291,-10.40282287083849,-2.751932807159422,-4.599608635680331,-2.765891225873447,-10.40285082790495,-10.39311375892794,-10.40280362780787,-10.40282286351656,-10.25965985508592,-10.40280929228532,-10.40282053601379,-2.763447724957511,-2.761239046838679,-10.38012983452276,-10.3062285619636,-5.086645357561284,-2.765219339095761,-2.742970800943066,-5.100373044306187,-3.718944565354119,-9.749283135591433,-10.40284972560404,-2.751933426155653,-2.76337699322508,-2.751933294545486,-10.40281010944134
F22,Times5,-10.27909206629704,-10.40280221069522,-10.4028249714496,-10.31089090799682,-10.40273039402071,-10.40280185119511,-2.736099715292233,-5.128390815053303,-2.693212401008077,-10.25747742104815,-10.36788418509007,-5.082990429887835,-9.945553415582852,-2.755996707460288,-10.25219743673633,-10.37587143242898,-2.750952779730382,-2.751911817984161,-2.764517623360153,-2.751924456194159,-10.40099586661211,-2.765813671092166,-10.40281433023581,-2.75193329840871,-10.39986450797921,-2.751932324796905,-10.40281845955532,-6.6840692793333,-10.40174994615361,-3.724264726138999,-3.724284904639543,-2.765892560881942,-10.40281353127481,-2.583826712471199,-2.765896962990628,-10.40287955884542,-10.38232417841501,-2.765897045484941,-3.233534518231826,-10.18074658565131,-2.751921867054071,-5.085554289233131,-10.39378494331317,-1.837587480220467,-2.765896809713216,-10.40206849757069,-10.30114428896597,-10.23194620660804,-2.753474754786772,-10.40068036740861,-2.75087121940634,-8.894938155173234,-10.22520013028753,-3.719578217574168,-2.764128928478392,-10.40286234526996,-2.751933318734036,-10.32166367859199,-10.40283626806595,-10.40284046628518
F22,Times6,-3.234417863251782,-5.111227234876964,-3.723635001052135,-8.519945357694596,-10.40258936464874,-10.40282223335461,-7.466512599036281,-2.765829342941502,-10.40216913331065,-2.74900187917439,-2.765462830384424,-10.38852653989944,-2.737020510190059,-10.36795622967908,-10.2499351333468,-10.39047008582348,-3.722931769973905,-10.39719934716588,-3.722902485991507,-3.722217545710341,-5.066392119544231,-9.909908380972974,-10.40289237782347,-10.40281967282062,-10.39230003592562,-5.128807575079022,-10.40288612295395,-9.048077060569305,-2.751933055176803,-2.751919609079319,-8.640967806083685,-2.751933462478557,-2.751933318236312,-10.40190907452034,-10.40286296321915,-5.087668360815341,-9.02058738599868,-2.751933101426079,-2.751932986492124,-5.190795395121173,-3.439275065269532,-3.724289065319224,-5.064102282700489,-10.4028319055155,-3.724295273514938,-8.827683828549116,-10.37665623761663,-2.751310113409433,-10.33580924687392,-2.765420017520877,-2.760837408093862,-2.741981188249101,-10.31599106970976,-2.764857560531716,-3.193796609346466,-10.40280006111945,-2.751932341286589,-3.712593851192639,-10.40280213736859,-10.40281434355942
F22,Times7,-3.943608668542375,-10.40282512316316,-10.40284810589311,-10.37780326545819,-3.724295558403849,-3.72425800328633,-2.692168454776071,-10.40255155469328,-2.958826380717973,-2.56873796295673,-10.2691028280273,-2.761968714068048,-2.764471567058461,-10.37664606645551,-2.751424346984055,-10.20394804276627,-10.39942872786466,-2.764760111832862,-3.681501192866044,-10.37092021240522,-10.39915541741762,-4.08239696362102,-2.751933162054212,-2.765896692651318,-10.39065947224616,-10.40280332166463,-5.087641910494487,-6.725068172644198,-5.128682942745609,-2.765895960325814,-10.40286915118412,-10.40280836103299,-10.4028093417416,-10.39788451945494,-10.40288513324141,-2.765897059459669,-2.75170311814926,-10.40245922013866,-10.40276063630986,-9.268568451243992,-10.40266130115201,-2.76587976549231,-10.40180351191075,-2.751920603110334,-1.837557960015283,-5.013734585371153,-10.34828332599829,-2.763104262924941,-2.765678744832442,-2.750270588343747,-2.751694979256354,-10.22288079207214,-2.751761350889408,-10.34840890947228,-10.4026116116683,-5.087602837221114,-3.724299693892761,-2.734222071977098,-10.40284774093387,-10.40280132189815
F22,Times8,-10.26458521534561,-10.40287807761523,-2.751930274844675,-2.763241465168886,-2.765882801891133,-2.751917181215082,-2.750080896181812,-10.40036245404538,-2.745175930194887,-2.920767101983563,-3.724107212832461,-2.764429402851031,-7.871016359673635,-10.34364726380726,-10.39899698862919,-10.37710994020937,-10.39793941983867,-10.39932078782164,-2.723608255245122,-2.751811724133996,-1.837307346376391,-10.40267393845108,-5.128802163329772,-2.751933241694164,-10.39447326513741,-10.40286754702589,-2.765891679791523,-9.68252672399321,-10.40280914774227,-5.115966404854988,-2.765786226651796,-2.751932902674276,-2.751932843237126,-2.523258030563136,-2.751933251515553,-1.837592825225729,-10.39859031744212,-10.40282301892504,-2.751913421989558,-8.909719873552405,-2.751932898985631,-3.724296056456798,-3.723527712060626,-10.40285709606338,-10.40285770994446,-4.979986860142722,-2.762114026299696,-10.39281752531287,-2.76248607811711,-3.714397401081163,-5.115943992545386,-3.708911414206582,-5.12059943314993,-10.24436915433215,-2.752939751533242,-3.724296397340735,-10.40283762504091,-8.881845222602665,-10.40280954481939,-2.751933086050086
